id,year,away_id,home_id
3471,2010,2,12
3472,2010,22,28
3473,2010,21,19
3474,2010,27,6
3475,2010,28,10
3476,2010,8,30
3477,2010,7,2
3478,2010,1,29
3479,2010,24,17
3480,2010,3,31
3481,2010,19,14
3482,2010,12,25
3483,2010,23,20
3484,2010,11,6
3485,2010,21,15
3486,2010,32,11
3487,2010,4,9
3488,2010,26,30
3489,2010,4,13
3490,2010,28,29
3491,2010,7,22
3492,2010,21,31
3493,2010,12,24
3494,2010,5,25
3495,2010,19,27
3496,2010,1,3
3497,2010,8,20
3498,2010,14,6
3499,2010,2,10
3500,2010,11,1
3501,2010,23,9
3502,2010,27,30
3503,2010,23,4
3504,2010,7,13
3505,2010,12,29
3506,2010,8,22
3507,2010,2,17
3508,2010,31,24
3509,2010,3,25
3510,2010,26,20
3511,2010,9,19
3512,2010,28,6
3513,2010,14,10
3514,2010,31,15
3515,2010,28,11
3516,2010,32,21
3517,2010,12,30
3518,2010,27,29
3519,2010,26,22
3520,2010,14,17
3521,2010,3,9
3522,2010,15,24
3523,2010,2,8
3524,2010,13,23
3525,2010,7,20
3526,2010,5,19
3527,2010,32,6
3528,2010,1,10
3529,2010,25,4
3530,2010,26,13
3531,2010,8,29
3532,2010,28,21
3533,2010,20,22
3534,2010,11,31
3535,2010,30,12
3536,2010,24,3
3537,2010,23,32
3538,2010,1,17
3539,2010,27,5
3540,2010,4,30
3541,2010,10,11
3542,2010,8,2
3543,2010,6,21
3544,2010,28,31
3545,2010,15,9
3546,2010,29,24
3547,2010,12,27
3548,2010,13,20
3549,2010,22,19
3550,2010,5,26
3551,2010,17,1
3552,2010,3,32
3553,2010,14,25
3554,2010,10,6
3555,2010,23,7
3556,2010,19,30
3557,2010,20,4
3558,2010,7,13
3559,2010,2,15
3560,2010,22,5
3561,2010,25,9
3562,2010,8,24
3563,2010,11,14
3564,2010,31,12
3565,2010,29,28
3566,2010,17,3
3567,2010,27,26
3568,2010,31,32
3569,2010,10,21
3570,2010,11,4
3571,2010,20,26
3572,2010,30,13
3573,2010,14,15
3574,2010,29,17
3575,2010,9,5
3576,2010,32,24
3577,2010,22,27
3578,2010,1,8
3579,2010,12,23
3580,2010,6,28
3581,2010,25,19
3582,2010,15,2
3583,2010,9,12
3584,2010,19,23
3585,2010,1,28
3586,2010,21,3
3587,2010,11,7
3588,2010,29,10
3589,2010,13,30
3590,2010,26,4
3591,2010,24,22
3592,2010,17,31
3593,2010,20,15
3594,2010,21,32
3595,2010,4,9
3596,2010,17,24
3597,2010,25,14
3598,2010,2,3
3599,2010,30,19
3600,2010,8,6
3601,2010,27,7
3602,2010,22,26
3603,2010,8,11
3604,2010,10,1
3605,2010,28,29
3606,2010,2,31
3607,2010,13,5
3608,2010,20,23
3609,2010,22,4
3610,2010,15,32
3611,2010,6,17
3612,2010,3,24
3613,2010,12,14
3614,2010,13,27
3615,2010,26,19
3616,2010,30,7
3617,2010,6,10
3618,2010,11,1
3619,2010,21,29
3620,2010,28,31
3621,2010,2,9
3622,2010,5,12
3623,2010,25,20
3624,2010,9,13
3625,2010,7,15
3626,2010,24,32
3627,2010,25,22
3628,2010,10,17
3629,2010,26,5
3630,2010,27,14
3631,2010,21,8
3632,2010,30,23
3633,2010,29,3
3634,2010,4,19
3635,2010,11,2
3636,2010,28,1
3637,2010,32,12
3638,2010,31,6
3639,2010,31,21
3640,2010,15,3
3641,2010,4,7
3642,2010,17,10
3643,2010,9,30
3644,2010,25,26
3645,2010,28,11
3646,2010,2,29
3647,2010,27,22
3648,2010,5,14
3649,2010,7,23
3650,2010,13,20
3651,2010,12,19
3652,2010,1,6
3653,2010,3,2
3654,2010,15,32
3655,2010,1,21
3656,2010,19,25
3657,2010,24,8
3658,2010,26,4
3659,2010,5,13
3660,2010,31,11
3661,2010,10,29
3662,2010,9,22
3663,2010,8,17
3664,2010,14,23
3665,2010,6,28
3666,2010,27,20
3667,2010,32,15
3668,2010,2,1
3669,2010,12,25
3670,2010,10,3
3671,2010,30,7
3672,2010,23,30
3673,2010,13,4
3674,2010,21,17
3675,2010,29,31
3676,2010,19,5
3677,2010,14,9
3678,2010,3,24
3679,2010,26,27
3680,2010,8,28
3681,2010,22,20
3682,2010,11,6
3683,2010,21,10
3684,2010,32,2
3685,2010,17,1
3686,2010,20,22
3687,2010,26,9
3688,2010,23,14
3689,2010,25,12
3690,2010,4,7
3691,2011,2,1
3692,2011,11,21
3693,2011,13,31
3694,2011,12,23
3695,2011,5,19
3696,2011,7,30
3697,2011,31,13
3698,2011,28,15
3699,2011,10,32
3700,2011,29,9
3701,2011,26,27
3702,2011,8,4
3703,2011,25,26
3704,2011,32,2
3705,2011,10,24
3706,2011,29,14
3707,2011,5,23
3708,2011,15,28
3709,2011,12,3
3710,2011,30,20
3711,2011,27,19
3712,2011,17,6
3713,2011,9,7
3714,2011,17,11
3715,2011,22,21
3716,2011,4,8
3717,2011,2,26
3718,2011,23,9
3719,2011,25,14
3720,2011,1,12
3721,2011,10,3
3722,2011,22,6
3723,2011,27,7
3724,2011,1,32
3725,2011,30,17
3726,2011,6,10
3727,2011,9,26
3728,2011,24,2
3729,2011,20,5
3730,2011,19,23
3731,2011,14,7
3732,2011,22,11
3733,2011,32,29
3734,2011,21,31
3735,2011,3,24
3736,2011,13,27
3737,2011,20,12
3738,2011,30,10
3739,2011,5,26
3740,2011,2,15
3741,2011,6,17
3742,2011,1,9
3743,2011,19,25
3744,2011,14,23
3745,2011,21,11
3746,2011,26,2
3747,2011,3,29
3748,2011,20,22
3749,2011,15,31
3750,2011,27,5
3751,2011,4,9
3752,2011,7,24
3753,2011,1,14
3754,2011,23,12
3755,2011,32,8
3756,2011,30,28
3757,2011,8,10
3758,2011,13,6
3759,2011,3,2
3760,2011,1,25
3761,2011,27,23
3762,2011,29,20
3763,2011,14,19
3764,2011,6,31
3765,2011,11,24
3766,2011,13,28
3767,2011,4,7
3768,2011,26,30
3769,2011,10,15
3770,2011,6,2
3771,2011,13,17
3772,2011,7,4
3773,2011,28,1
3774,2011,11,32
3775,2011,31,21
3776,2011,29,22
3777,2011,9,5
3778,2011,23,24
3779,2011,10,12
3780,2011,17,8
3781,2011,14,20
3782,2011,25,19
3783,2011,20,30
3784,2011,27,26
3785,2011,11,15
3786,2011,2,3
3787,2011,31,6
3788,2011,25,4
3789,2011,15,2
3790,2011,17,1
3791,2011,24,29
3792,2011,10,32
3793,2011,28,21
3794,2011,14,22
3795,2011,26,9
3796,2011,5,27
3797,2011,19,12
3798,2011,13,8
3799,2011,23,3
3800,2011,30,7
3801,2011,28,11
3802,2011,9,25
3803,2011,24,20
3804,2011,12,15
3805,2011,17,31
3806,2011,8,5
3807,2011,21,11
3808,2011,10,29
3809,2011,8,27
3810,2011,26,12
3811,2011,22,19
3812,2011,1,6
3813,2011,7,13
3814,2011,17,2
3815,2011,14,5
3816,2011,30,25
3817,2011,9,28
3818,2011,23,20
3819,2011,19,4
3820,2011,21,15
3821,2011,1,11
3822,2011,17,29
3823,2011,8,32
3824,2011,7,31
3825,2011,3,24
3826,2011,22,27
3827,2011,9,10
3828,2011,26,30
3829,2011,21,2
3830,2011,5,14
3831,2011,13,25
3832,2011,12,23
3833,2011,23,13
3834,2011,7,11
3835,2011,15,1
3836,2011,26,29
3837,2011,24,32
3838,2011,9,17
3839,2011,2,31
3840,2011,22,5
3841,2011,4,27
3842,2011,14,12
3843,2011,20,8
3844,2011,10,28
3845,2011,30,3
3846,2011,25,19
3847,2011,2,25
3848,2011,13,12
3849,2011,9,6
3850,2011,5,15
3851,2011,6,21
3852,2011,28,31
3853,2011,27,19
3854,2011,20,10
3855,2011,4,26
3856,2011,14,13
3857,2011,32,11
3858,2011,9,2
3859,2011,23,29
3860,2011,30,22
3861,2011,24,8
3862,2011,19,7
3863,2011,15,30
3864,2011,6,1
3865,2011,20,17
3866,2011,14,27
3867,2011,25,12
3868,2011,28,3
3869,2011,23,10
3870,2011,5,26
3871,2011,8,29
3872,2011,32,21
3873,2011,13,22
3874,2011,11,31
3875,2011,25,9
3876,2011,4,7
3877,2011,2,30
3878,2011,3,4
3879,2011,22,13
3880,2011,31,15
3881,2011,29,1
3882,2011,24,17
3883,2011,27,5
3884,2011,12,14
3885,2011,23,8
3886,2011,20,28
3887,2011,26,19
3888,2011,32,6
3889,2011,24,10
3890,2011,21,2
3891,2011,3,25
3892,2011,12,7
3893,2011,8,32
3894,2011,21,13
3895,2011,11,1
3896,2011,6,5
3897,2011,7,25
3898,2011,30,27
3899,2011,10,28
3900,2011,19,20
3901,2011,14,10
3902,2011,3,15
3903,2011,8,2
3904,2011,19,22
3905,2011,26,9
3906,2011,4,23
3907,2011,31,30
3908,2011,5,4
3909,2011,12,13
3910,2011,21,32
3911,2011,29,17
3912,2011,26,25
3913,2011,6,27
3914,2011,14,28
3915,2011,24,3
3916,2011,20,7
3917,2011,29,10
3918,2011,1,15
3919,2011,31,22
3920,2011,21,9
3921,2011,11,8
3922,2011,20,23
3923,2011,23,30
3924,2011,27,4
3925,2011,7,26
3926,2011,1,32
3927,2011,14,17
3928,2011,13,5
3929,2011,2,24
3930,2011,22,12
3931,2011,3,8
3932,2011,11,28
3933,2011,6,19
3934,2011,10,2
3935,2011,21,25
3936,2011,31,20
3937,2011,30,7
3938,2011,9,4
3939,2011,6,26
3940,2011,3,1
3941,2011,27,12
3942,2011,25,23
3943,2011,17,28
3944,2011,10,29
3945,2011,12,5
3946,2011,24,19
3947,2011,22,30
3948,2011,27,13
3949,2011,8,11
3950,2011,28,1
3951,2011,3,32
3952,2011,2,21
3953,2011,15,17
3954,2011,10,31
3955,2011,20,14
3956,2011,4,25
3957,2011,6,23
3958,2011,26,7
3959,2011,22,4
3960,2011,28,29
3961,2011,24,5
3962,2011,20,12
3963,2011,9,19
3964,2011,15,10
3965,2011,7,30
3966,2011,17,26
3967,2011,2,11
3968,2011,25,1
3969,2011,31,32
3970,2011,8,21
3971,2011,13,23
3972,2011,27,3
3973,2011,17,4
3974,2011,20,26
3975,2011,24,13
3976,2011,1,29
3977,2011,25,31
3978,2011,19,5
3979,2011,22,14
3980,2011,15,28
3981,2011,9,3
3982,2011,2,6
3983,2011,12,7
3984,2011,21,10
3985,2011,14,30
3986,2011,11,32
3987,2011,8,6
3988,2011,24,15
3989,2011,23,22
3990,2011,7,9
3991,2011,11,25
3992,2011,17,27
3993,2011,5,12
3994,2011,4,20
3995,2011,29,19
3996,2011,21,8
3997,2011,32,30
3998,2011,23,26
3999,2011,7,13
4000,2011,4,22
4001,2011,12,31
4002,2011,17,5
4003,2011,11,9
4004,2011,3,24
4005,2011,15,14
4006,2011,29,27
4007,2011,2,28
4008,2011,25,20
4009,2011,1,6
4010,2011,1,21
4011,2011,2,10
4012,2011,5,30
4013,2011,13,4
4014,2011,19,26
4015,2011,32,15
4016,2011,3,29
4017,2011,25,22
4018,2011,24,31
4019,2011,9,14
4020,2011,11,12
4021,2011,27,23
4022,2011,28,6
4023,2011,20,7
4024,2011,31,1
4025,2011,28,21
4026,2011,2,17
4027,2011,26,5
4028,2011,12,9
4029,2011,25,24
4030,2011,19,27
4031,2011,10,8
4032,2011,11,23
4033,2011,29,3
4034,2011,22,20
4035,2011,4,30
4036,2011,15,32
4037,2011,13,7
4038,2011,17,10
4039,2011,29,13
4040,2011,31,11
4041,2011,23,25
4042,2011,21,27
4043,2011,3,2
4044,2011,30,1
4045,2011,8,24
4046,2011,32,28
4047,2011,20,19
4048,2011,22,10
4049,2011,24,15
4050,2011,6,11
4051,2011,8,31
4052,2011,21,5
4053,2011,4,12
4054,2011,7,3
4055,2011,20,4
4056,2011,7,29
4057,2011,22,17
4058,2011,5,9
4059,2011,25,14
4060,2011,28,27
4061,2011,30,23
4062,2011,21,19
4063,2011,32,10
4064,2011,15,26
4065,2011,1,13
4066,2011,6,2
4067,2011,11,31
4068,2011,14,25
4069,2011,23,15
4070,2011,31,29
4071,2011,3,21
4072,2011,32,17
4073,2011,28,5
4074,2011,13,24
4075,2011,26,27
4076,2011,9,12
4077,2011,22,8
4078,2011,1,20
4079,2011,4,19
4080,2011,30,7
4081,2011,8,10
4082,2011,11,2
4083,2011,12,14
4084,2011,27,25
4085,2011,3,6
4086,2011,24,30
4087,2011,29,15
4088,2011,28,32
4089,2011,9,23
4090,2011,19,7
4091,2011,26,4
4092,2011,20,11
4093,2011,10,21
4094,2011,1,22
4095,2011,27,5
4096,2011,29,2
4097,2011,24,32
4098,2011,28,12
4099,2011,19,23
4100,2011,10,6
4101,2011,14,4
4102,2011,28,26
4103,2011,11,17
4104,2011,25,27
4105,2011,31,8
4106,2011,15,3
4107,2011,12,19
4108,2011,22,7
4109,2011,11,10
4110,2011,1,30
4111,2011,13,29
4112,2011,5,32
4113,2011,20,21
4114,2011,9,27
4115,2011,12,4
4116,2011,23,26
4117,2011,25,15
4118,2011,31,17
4119,2011,32,9
4120,2011,22,24
4121,2011,30,14
4122,2011,29,8
4123,2011,2,28
4124,2011,13,3
4125,2011,5,19
4126,2011,20,6
4127,2011,1,7
4128,2011,31,10
4129,2011,6,21
4130,2011,7,25
4131,2011,15,11
4132,2011,2,1
4133,2011,17,32
4134,2011,14,24
4135,2011,30,27
4136,2011,29,28
4137,2011,19,21
4138,2011,23,12
4139,2011,4,26
4140,2011,1,2
4141,2011,3,32
4142,2011,13,22
4143,2011,12,5
4144,2011,8,9
4145,2011,28,24
4146,2011,25,23
4147,2011,30,20
4148,2011,15,6
4149,2011,10,7
4150,2011,13,30
4151,2011,19,11
4152,2011,28,29
4153,2011,15,21
4154,2011,27,31
4155,2011,4,5
4156,2011,10,14
4157,2011,8,25
4158,2011,17,3
4159,2011,32,2
4160,2011,27,1
4161,2011,26,22
4162,2011,24,9
4163,2011,9,30
4164,2011,7,4
4165,2011,10,13
4166,2011,29,15
4167,2011,31,11
4168,2011,17,24
4169,2011,8,14
4170,2011,25,12
4171,2011,28,3
4172,2011,26,20
4173,2011,19,6
4174,2011,17,2
4175,2011,5,1
4176,2011,29,32
4177,2011,7,27
4178,2011,10,4
4179,2011,11,31
4180,2011,22,12
4181,2011,8,23
4182,2011,6,3
4183,2011,13,20
4184,2011,30,19
4185,2011,3,30
4186,2011,10,26
4187,2011,11,15
4188,2011,17,1
4189,2011,5,29
4190,2011,21,28
4191,2011,9,7
4192,2011,24,2
4193,2011,6,32
4194,2011,20,14
4195,2011,22,23
4196,2011,30,4
4197,2011,22,26
4198,2011,5,13
4199,2011,6,15
4200,2011,31,1
4201,2011,11,29
4202,2011,21,17
4203,2011,14,9
4204,2011,27,24
4205,2011,20,25
4206,2011,8,28
4207,2011,32,3
4208,2011,23,7
4209,2011,20,30
4210,2011,7,13
4211,2011,15,2
4212,2011,8,29
4213,2011,10,17
4214,2011,32,31
4215,2011,19,9
4216,2011,5,14
4217,2011,23,27
4218,2011,24,3
4219,2011,21,6
4220,2011,31,15
4221,2011,26,11
4222,2011,32,1
4223,2011,4,22
4224,2011,14,25
4225,2011,17,28
4226,2011,26,21
4227,2011,29,24
4228,2011,10,8
4229,2011,30,23
4230,2011,2,3
4231,2011,4,20
4232,2011,13,19
4233,2011,12,6
4234,2011,5,7
4235,2011,32,29
4236,2011,28,31
4237,2011,25,9
4238,2011,23,14
4239,2011,13,27
4240,2011,17,8
4241,2011,4,30
4242,2011,28,2
4243,2011,1,21
4244,2011,12,17
4245,2011,5,20
4246,2011,15,19
4247,2011,12,10
4248,2011,27,15
4249,2011,1,11
4250,2011,6,29
4251,2011,14,32
4252,2011,5,22
4253,2011,24,31
4254,2011,30,9
4255,2011,8,3
4256,2011,4,26
4257,2011,9,13
4258,2011,11,21
4259,2011,28,17
4260,2011,19,27
4261,2011,7,23
4262,2011,25,20
4263,2011,2,10
4264,2011,6,1
4265,2011,12,32
4266,2011,25,22
4267,2011,8,31
4268,2011,30,5
4269,2011,15,24
4270,2011,29,3
4271,2011,22,13
4272,2011,14,11
4273,2011,2,17
4274,2011,6,28
4275,2011,4,19
4276,2011,26,1
4277,2011,32,21
4278,2011,31,9
4279,2011,15,8
4280,2011,20,7
4281,2011,24,10
4282,2011,29,2
4283,2011,30,22
4284,2011,13,25
4285,2011,20,23
4286,2011,11,6
4287,2011,31,4
4288,2011,8,1
4289,2011,14,21
4290,2011,24,17
4291,2011,23,5
4292,2011,12,9
4293,2011,26,28
4294,2011,3,19
4295,2011,15,10
4296,2011,19,30
4297,2011,32,11
4298,2011,27,2
4299,2011,25,29
4300,2011,13,22
4301,2011,21,6
4302,2011,14,1
4303,2011,15,17
4304,2011,4,5
4305,2011,20,27
4306,2011,9,12
4307,2011,26,8
4308,2011,31,23
4309,2011,24,28
4310,2011,25,3
4311,2011,32,6
4312,2011,22,7
4313,2011,28,10
4314,2011,30,13
4315,2011,14,2
4316,2011,29,31
4317,2011,20,9
4318,2011,32,1
4319,2011,19,17
4320,2011,4,23
4321,2011,8,3
4322,2011,27,4
4323,2011,12,26
4324,2011,11,13
4325,2011,8,15
4326,2011,21,29
4327,2011,7,22
4328,2011,31,24
4329,2011,6,14
4330,2011,5,25
4331,2011,19,28
4332,2011,3,10
4333,2011,1,2
4334,2011,23,5
4335,2011,7,20
4336,2011,12,4
4337,2011,13,26
4338,2011,24,22
4339,2011,3,17
4340,2011,27,14
4341,2011,6,25
4342,2011,19,8
4343,2011,21,28
4344,2011,12,30
4345,2011,32,15
4346,2011,1,31
4347,2011,11,27
4348,2011,9,20
4349,2011,6,7
4350,2011,23,4
4351,2011,20,13
4352,2011,30,29
4353,2011,15,32
4354,2011,9,22
4355,2011,21,17
4356,2011,25,5
4357,2011,2,24
4358,2011,26,14
4359,2011,10,8
4360,2011,3,28
4361,2011,11,19
4362,2011,21,10
4363,2011,24,2
4364,2011,6,31
4365,2011,12,25
4366,2011,27,7
4367,2011,13,4
4368,2011,17,29
4369,2011,30,22
4370,2011,11,5
4371,2011,9,14
4372,2011,28,8
4373,2011,5,26
4374,2011,4,13
4375,2011,6,1
4376,2011,31,21
4377,2011,10,27
4378,2011,7,12
4379,2011,24,8
4380,2011,32,23
4381,2011,17,3
4382,2011,15,20
4383,2011,31,11
4384,2011,15,22
4385,2011,19,25
4386,2011,20,30
4387,2011,26,4
4388,2011,25,13
4389,2011,24,1
4390,2011,29,21
4391,2011,8,17
4392,2011,23,9
4393,2011,7,14
4394,2011,27,12
4395,2011,32,3
4396,2011,10,19
4397,2011,28,6
4398,2011,14,26
4399,2011,29,11
4400,2011,20,22
4401,2011,5,27
4402,2011,25,30
4403,2011,4,1
4404,2011,2,32
4405,2011,10,5
4406,2011,9,12
4407,2011,17,8
4408,2011,13,23
4409,2011,31,28
4410,2011,15,3
4411,2011,7,19
4412,2011,11,6
4413,2011,12,2
4414,2011,24,21
4415,2011,22,9
4416,2011,26,14
4417,2011,30,20
4418,2011,19,13
4419,2011,24,11
4420,2011,3,1
4421,2011,4,17
4422,2011,29,6
4423,2011,25,7
4424,2011,10,15
4425,2011,31,2
4426,2011,22,25
4427,2011,26,27
4428,2011,5,12
4429,2011,21,8
4430,2011,14,23
4431,2011,19,20
4432,2011,7,30
4433,2011,22,4
4434,2011,3,11
4435,2011,8,1
4436,2011,21,29
4437,2011,9,32
4438,2011,28,17
4439,2011,13,14
4440,2011,24,6
4441,2011,14,30
4442,2011,4,13
4443,2011,2,15
4444,2011,6,29
4445,2011,17,31
4446,2011,27,9
4447,2011,11,24
4448,2011,23,25
4449,2011,8,28
4450,2011,12,20
4451,2011,22,19
4452,2011,5,7
4453,2011,28,10
4454,2011,17,21
4455,2011,22,5
4456,2011,32,27
4457,2011,6,8
4458,2011,14,23
4459,2011,11,30
4460,2011,29,4
4461,2011,31,1
4462,2011,9,25
4463,2011,24,12
4464,2011,13,19
4465,2011,15,32
4466,2011,22,9
4467,2011,26,23
4468,2011,21,3
4469,2011,7,20
4470,2011,2,6
4471,2011,28,4
4472,2011,19,26
4473,2011,30,13
4474,2011,21,15
4475,2011,17,11
4476,2011,10,1
4477,2011,25,5
4478,2011,32,24
4479,2011,27,14
4480,2011,29,12
4481,2011,31,8
4482,2011,9,5
4483,2011,3,20
4484,2011,23,7
4485,2011,2,11
4486,2011,25,32
4487,2011,21,24
4488,2011,1,8
4489,2011,30,19
4490,2011,27,6
4491,2011,3,22
4492,2011,13,9
4493,2011,19,14
4494,2011,15,23
4495,2011,26,20
4496,2011,28,7
4497,2011,5,4
4498,2011,28,15
4499,2011,27,11
4500,2011,8,29
4501,2011,24,32
4502,2011,2,21
4503,2011,1,31
4504,2011,10,6
4505,2011,26,22
4506,2011,14,5
4507,2011,13,12
4508,2011,17,23
4509,2011,9,19
4510,2011,25,30
4511,2011,32,4
4512,2011,1,15
4513,2011,10,11
4514,2011,2,29
4515,2011,28,9
4516,2011,23,14
4517,2011,31,3
4518,2011,27,21
4519,2011,3,31
4520,2011,19,5
4521,2011,1,24
4522,2011,2,8
4523,2011,13,20
4524,2011,11,6
4525,2011,17,7
4526,2011,13,30
4527,2011,14,26
4528,2011,15,29
4529,2011,4,32
4530,2011,10,21
4531,2011,28,22
4532,2011,23,25
4533,2011,17,12
4534,2011,11,1
4535,2011,7,8
4536,2011,6,3
4537,2011,19,4
4538,2011,29,21
4539,2011,6,31
4540,2011,26,5
4541,2011,28,24
4542,2011,14,27
4543,2011,12,20
4544,2011,7,10
4545,2011,19,26
4546,2011,17,15
4547,2011,29,11
4548,2011,31,2
4549,2011,23,1
4550,2011,12,22
4551,2011,13,9
4552,2011,5,21
4553,2011,6,24
4554,2011,4,14
4555,2011,17,25
4556,2011,30,8
4557,2011,7,28
4558,2011,32,20
4559,2011,3,26
4560,2011,12,13
4561,2011,15,2
4562,2011,32,22
4563,2011,10,31
4564,2011,25,9
4565,2011,4,27
4566,2011,9,13
4567,2011,30,21
4568,2011,8,24
4569,2011,17,14
4570,2011,1,28
4571,2011,10,3
4572,2011,22,20
4573,2011,27,19
4574,2011,29,6
4575,2011,7,26
4576,2011,5,11
4577,2011,23,2
4578,2011,32,31
4579,2011,12,25
4580,2011,22,14
4581,2011,7,23
4582,2011,2,3
4583,2011,25,13
4584,2011,24,15
4585,2011,4,11
4586,2011,9,29
4587,2011,28,32
4588,2011,21,31
4589,2011,8,12
4590,2011,1,3
4591,2011,14,19
4592,2011,5,6
4593,2011,17,10
4594,2011,30,26
4595,2011,21,1
4596,2011,22,27
4597,2011,28,23
4598,2011,8,20
4599,2011,29,32
4600,2011,31,17
4601,2011,19,5
4602,2011,2,24
4603,2011,14,12
4604,2011,3,6
4605,2011,31,10
4606,2011,22,30
4607,2011,27,26
4608,2011,23,13
4609,2011,8,15
4610,2011,28,11
4611,2011,3,21
4612,2011,9,20
4613,2011,25,7
4614,2011,32,26
4615,2011,24,29
4616,2011,1,17
4617,2011,13,5
4618,2011,7,14
4619,2011,12,27
4620,2011,23,19
4621,2011,4,6
4622,2011,1,10
4623,2011,19,30
4624,2011,3,11
4625,2011,8,2
4626,2011,4,21
4627,2011,9,22
4628,2011,15,24
4629,2011,20,25
4630,2011,32,17
4631,2011,2,31
4632,2011,5,30
4633,2011,22,13
4634,2011,24,21
4635,2011,26,25
4636,2011,4,27
4637,2011,29,8
4638,2011,1,28
4639,2011,11,3
4640,2011,15,6
4641,2011,14,7
4642,2011,32,10
4643,2011,11,2
4644,2011,20,9
4645,2011,31,14
4646,2011,23,19
4647,2011,27,30
4648,2011,20,4
4649,2011,26,13
4650,2011,15,21
4651,2011,5,22
4652,2011,8,17
4653,2011,31,25
4654,2011,19,12
4655,2011,32,28
4656,2011,24,6
4657,2011,3,7
4658,2011,29,10
4659,2011,15,11
4660,2011,13,2
4661,2011,23,9
4662,2011,25,27
4663,2011,22,30
4664,2011,23,4
4665,2011,21,1
4666,2011,6,17
4667,2011,3,14
4668,2011,26,12
4669,2011,32,8
4670,2011,29,28
4671,2011,5,20
4672,2011,2,19
4673,2011,6,10
4674,2011,24,11
4675,2011,7,22
4676,2011,26,31
4677,2011,9,14
4678,2011,12,25
4679,2011,29,17
4680,2011,15,3
4681,2011,7,20
4682,2011,2,22
4683,2011,1,31
4684,2011,4,5
4685,2011,27,9
4686,2011,19,14
4687,2011,21,12
4688,2011,6,8
4689,2011,26,23
4690,2011,24,28
4691,2011,25,10
4692,2011,30,13
4693,2011,3,15
4694,2011,11,29
4695,2011,17,32
4696,2011,2,20
4697,2011,21,7
4698,2011,26,4
4699,2011,27,22
4700,2011,31,24
4701,2011,11,8
4702,2011,6,28
4703,2011,5,3
4704,2011,12,19
4705,2011,9,30
4706,2011,17,15
4707,2011,10,1
4708,2011,31,29
4709,2011,21,32
4710,2011,4,14
4711,2011,27,20
4712,2011,13,7
4713,2011,15,13
4714,2011,6,11
4715,2011,20,22
4716,2011,14,9
4717,2011,1,24
4718,2011,30,12
4719,2011,5,23
4720,2011,25,28
4721,2011,32,3
4722,2011,26,19
4723,2011,8,10
4724,2011,27,26
4725,2011,17,29
4726,2011,21,23
4727,2011,2,7
4728,2011,28,2
4729,2011,20,19
4730,2011,31,6
4731,2011,13,26
4732,2011,4,15
4733,2011,8,11
4734,2011,28,29
4735,2011,12,22
4736,2011,7,5
4737,2011,30,9
4738,2011,17,24
4739,2011,14,25
4740,2011,23,27
4741,2011,3,10
4742,2011,19,13
4743,2011,7,32
4744,2011,1,6
4745,2011,12,30
4746,2011,32,15
4747,2011,1,11
4748,2011,2,29
4749,2011,8,21
4750,2011,19,22
4751,2011,3,17
4752,2011,20,5
4753,2011,4,24
4754,2011,9,27
4755,2011,31,28
4756,2011,14,13
4757,2011,7,9
4758,2011,5,25
4759,2011,8,6
4760,2011,30,26
4761,2011,12,29
4762,2011,1,21
4763,2011,14,22
4764,2011,10,17
4765,2011,15,31
4766,2011,32,24
4767,2011,20,27
4768,2011,3,28
4769,2011,4,19
4770,2011,11,10
4771,2011,24,26
4772,2011,9,15
4773,2011,5,31
4774,2011,2,8
4775,2011,25,23
4776,2011,23,32
4777,2011,11,17
4778,2011,9,4
4779,2011,27,13
4780,2011,15,1
4781,2011,19,31
4782,2011,26,5
4783,2011,21,24
4784,2011,22,25
4785,2011,7,12
4786,2011,3,8
4787,2011,14,20
4788,2011,22,2
4789,2011,10,29
4790,2011,6,32
4791,2011,11,28
4792,2011,5,4
4793,2011,19,1
4794,2011,28,17
4795,2011,10,24
4796,2011,30,14
4797,2011,27,25
4798,2011,23,12
4799,2011,15,8
4800,2011,21,3
4801,2011,6,30
4802,2011,22,26
4803,2011,7,27
4804,2011,9,23
4805,2011,13,20
4806,2011,25,4
4807,2011,9,26
4808,2011,20,13
4809,2011,10,2
4810,2011,19,32
4811,2011,11,21
4812,2011,1,17
4813,2011,3,31
4814,2011,7,5
4815,2011,29,24
4816,2011,12,14
4817,2011,28,8
4818,2011,27,30
4819,2011,6,15
4820,2011,4,12
4821,2011,22,23
4822,2011,1,10
4823,2011,2,32
4824,2011,2,4
4825,2011,22,15
4826,2011,17,21
4827,2011,30,5
4828,2011,6,24
4829,2011,29,8
4830,2011,12,23
4831,2011,31,3
4832,2011,27,20
4833,2011,26,19
4834,2011,13,7
4835,2011,25,26
4836,2011,5,13
4837,2011,10,11
4838,2011,3,32
4839,2011,14,9
4840,2011,19,4
4841,2011,24,1
4842,2011,27,22
4843,2011,21,31
4844,2011,25,14
4845,2011,30,12
4846,2011,29,28
4847,2011,23,20
4848,2011,17,6
4849,2011,15,7
4850,2011,2,15
4851,2011,12,9
4852,2011,1,8
4853,2011,11,3
4854,2011,30,4
4855,2011,23,22
4856,2011,29,17
4857,2011,20,31
4858,2011,5,9
4859,2011,32,24
4860,2011,13,14
4861,2011,19,27
4862,2011,10,28
4863,2011,21,6
4864,2011,26,7
4865,2011,29,10
4866,2011,26,13
4867,2011,3,15
4868,2011,20,2
